Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-05-10,114.26,94,90.09,93.31,98.9,97.95,95.47,94.63,61.61,7.7,-0.07,-22.97,-83.73,-140.77,-110.81,-49.49,-5.88,17.84,75.63,96.52,131.25,105.8,99.96,87.46,43.69,-12.87
2025-05-11,101.25,87.47,88.3,86.74,86.4,86.26,79.46,60.07,4.96,-0.1,-12.01,-86.91,-450,-462.33,-378.67,-110,-18.47,-0.11,69.35,108.28,127,120,93.32,80.39,-9.97,-111.33
2025-05-12,79.15,74.83,74.73,75.06,77.73,86,109.8,114.85,106.21,58.02,4.73,-0.01,-0.1,-30,-4,-0.02,-1.64,57.23,85.61,119.81,117.72,119.06,101.98,87.99,63.11,32.99
2025-05-13,84.22,80.3,81.92,89.94,92.25,92.88,113.94,122.05,104.45,72.76,16.25,-0.82,2.29,-26.44,-7.3,-3.23,0.63,64.06,90.07,125,149.34,138.89,112.3,95.96,70.49,36.48
2025-05-14,92.56,83.08,80.66,80.81,91.82,102.22,106.79,120,104.85,66.34,0.25,-0.02,-27.77,-56.03,-60.43,-22.21,-1.41,29.14,78.74,100.04,124.86,110.73,109.22,91.67,58.58,17.62
2025-05-15,97.51,87.7,77.81,76.97,81,92.36,102.7,112,124.46,114.01,13.07,2.43,3.85,15.69,15.77,-0.02,-0.23,1.27,62.12,89.75,99.35,124.34,120.74,101.35,67.33,36.85
2025-05-16,98.03,91.9,83.36,88.38,92.27,118.76,118.42,121.17,119.85,60.92,7.62,-0.33,-2.67,-11.64,-24.89,-18.46,-4.05,53.98,79.07,91.9,94.91,126,123.8,110.6,67.45,29.28
2025-05-17,96,101.48,99.85,95.88,94.51,86.27,95.57,98.08,54.02,0.63,-0.05,-4.11,-4.88,-10.02,-11.26,-5.78,-1.31,4.46,61.38,100,108.77,151.17,137.19,95.81,60.15,15.26
2025-05-18,109.8,105,102.3,101.07,102.16,101.22,96,91,109,23.54,0.03,-0.2,-2,-7.37,-15,-8.97,-0.2,8.05,82.61,88.14,110.6,128.87,114.6,98.67,64.12,23.14
2025-05-19,115,98.07,93.56,89.95,84.81,96.9,128.47,123.6,123.6,88.86,59.31,26.65,12.77,5,8,24.54,59.9,81.23,97.9,118,135.7,127.95,107.67,94.21,83.4,58.81
2025-05-20,104.21,100.19,93.76,90.96,82.41,95.83,132.25,124.3,128.51,102.81,52.58,15.95,1,0.85,0.87,7.62,50.68,77.27,90.1,115.46,150.53,124.8,103.22,89.05,80.63,53.64
2025-05-21,110,102.33,97.9,94.9,93.7,95,128.46,113.26,133,128.8,112.5,81,60,48.18,40,45.45,60.2,87.37,86.32,132.48,142.33,149,137,114.9,99.75,84.61
2025-05-22,92.07,82.77,85.7,78.47,70.99,79.25,93.14,109.5,87.03,75.68,45.97,49.69,10.77,0,-0.01,-3.27,0.13,2.67,44.05,87.74,94.17,104.14,109.32,90.24,62.09,33.37
