Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-03-29,115.32,105.31,97.91,97.66,97.59,93.58,99.69,99.72,87.7,71.08,2.79,1.08,5.24,-19.12,15.5,82.14,137.05,138.31,149.53,154.86,137.38,137.57,143.55,101.03,89.69,68.85
2025-03-30,107.65,102.38,101.09,101.09,100.38,97.78,98.78,100.99,82.74,22.29,-2.24,-6.47,-17.29,-24.67,-9.25,31.26,88.49,119.24,136.36,149.5,161.52,149.19,119.6,100.06,78.67,47.5
2025-03-31,82.3,78.66,83.72,89.44,82.36,101.08,154.25,215.52,179.46,135.07,111.81,101.34,89.92,87.94,82.61,79.73,81.56,106.71,137.48,206.68,186.94,135.48,115.53,102.39,117.83,116.69
2025-04-01,102,95.76,93.72,97.34,98.18,101.88,130.72,178.89,159.37,142.8,98.02,99.29,99.52,95.58,98.06,99.64,107.54,130.13,128.96,162.6,140.19,112.72,103.15,100.44,115.69,118.46
2025-04-02,108.92,107.48,101.39,101.21,108.05,105.07,119.57,152.45,125.33,84.45,41.89,-33.95,-21.56,-17.43,-7.8,-11.56,16.94,93.13,129.51,166.84,146.74,108.25,100.93,107.25,80.55,47.15
2025-04-03,107.69,103,103.78,105.87,109.66,107.69,137.43,164.31,133.3,79.11,40.9,-3.69,-1.46,-8.11,-5.38,-0.58,89.91,152.59,142.82,225.11,211.26,141.41,115.24,105.61,98.23,70.38
2025-04-04,109.71,104.58,104.75,105.02,107.99,113.89,154.02,181.59,140.55,96.16,64.96,7.82,0,-1.27,-1.14,-0.81,70.62,112.93,128.19,172.74,161,122.14,105.24,97.11,94.07,65.9
2025-04-05,110.68,103.78,100.67,100.99,100.01,99.08,105.2,107.81,100.17,57.39,0.66,-0.87,-21.66,-49.02,-51.49,-29.19,-0.73,18.2,76.79,109.45,101.66,84.26,78.99,68.75,57.15,17.48
2025-04-06,70.45,61.37,62.5,67.76,70.97,77.89,77.98,79.56,42.38,0.1,-2,-27.58,-59.97,-92.6,-80.65,-46.05,-10.96,32.76,125.04,159.97,138.21,123.41,113.04,101.06,45.19,3.37
2025-04-07,88.2,86.68,83.22,85.22,87.02,100.19,131.96,182.83,144.53,107.84,84.07,65.14,62.53,69.3,79.1,72.62,83.44,108.15,143.56,179,177.99,142.23,122.62,106.74,108.09,99.94
2025-04-08,94.97,88.64,89.99,91.14,92.91,108.21,147.16,181.54,136.77,91.28,72.97,34.5,-6.82,-11.63,1.98,44.66,75.02,94.88,125.59,209.31,227.44,145.39,122.5,107.6,98.58,72.38
2025-04-09,109.1,99.9,97.22,97.5,98.4,114.47,157.54,177.66,131.3,98.35,83.34,53.24,11.97,11.81,36.45,65.62,77.17,92.77,115.83,133.31,147.32,113.08,100.42,94.97,96.61,75.93
2025-04-10,94.75,91,90.53,89.78,91.97,99.99,139.05,173.14,136.58,103.19,87.32,67.94,34.47,2.07,0.08,1.57,55.2,94.9,113.16,179.43,206.05,138.98,98.11,87.77,94.88,72.99
