Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-05-21,4.01,3.86,7.18,10.45,5.81,12.34,7.02,12.81,18.07,15.5,11.37,6.52,4.27,3.74,3.07,4.4,8.29,13.99,37.08,35.01,8.74,7.01,9.35,6.3,10.67,13.44
2025-05-22,4.68,3.03,2.32,1.91,1.42,2.13,8.29,9.39,8.78,5.9,3.23,2.55,1.95,1.71,1.66,2.31,2.26,2.56,4.01,3.11,3.04,2.75,2.58,1.27,3.45,3.34
2025-05-23,2.97,2.77,2.79,2.96,3.5,4.29,5.63,24.26,35.34,7.25,6.34,11.84,4.92,4.19,3.8,3.44,4.42,3.9,4.21,4.15,3.99,4.22,3.86,4.11,6.63,7.82
2025-05-24,3.96,2.57,1.65,1.26,1.09,0.22,1.25,1.62,2.57,3.03,0.23,-0.01,-0.02,-0.12,-0.1,-0.01,0.23,3.83,2.91,9.57,8.77,6.39,2.85,0.4,2.26,1.84
2025-05-25,7.07,5.28,4.08,3.76,3.36,2.13,1.56,2,1.45,1.36,0.56,0.15,0.3,-0.01,-0.01,0.11,2.11,2.52,4.43,4.42,4.11,3.01,1.69,0,2.31,1.45
2025-05-26,-0.02,-0.2,-0.2,-0.02,0,1.99,2.52,2.84,2.29,2.72,1.99,0.57,0.01,-0.02,-0.01,0,0.7,2.15,2.74,3.33,3.38,3,2.55,1.5,1.41,1.37
2025-05-27,0.01,1.19,1.25,1.3,2.41,2.9,4.14,6.07,5.59,4.77,0.44,-0.01,-0.11,-0.07,-0.3,-0.92,-0.02,0.01,0,0,0.41,0.01,-0.01,-0.2,1.2,0.78
2025-05-28,-1.08,-2.01,-2.04,-1.71,-1.04,-0.02,0,1.99,1.29,0.9,0.01,1.24,0.09,1.26,2.13,4.07,4.66,6.29,7.63,8.06,7.95,7.34,7.01,6.18,2.51,3.14
2025-05-29,5.67,6.33,6.57,7.1,7.67,7.32,29.03,39.33,35.01,40.39,23.35,49.05,56.15,49.82,40,25.01,10.52,39.75,70.57,81.39,49.98,77.05,66.33,8.63,34.67,43.42
2025-05-30,10.49,7.67,7.42,6.92,7.11,6.79,40,44.18,35.01,17.27,4.55,2.49,1.02,1.25,0.36,0.46,1.69,9.09,20.76,29.25,20.08,30.01,11.36,6.52,13.41,10.27
2025-05-31,5.81,4.12,4.15,4.24,4.19,4.7,2.65,3.25,3.14,2.44,-0.08,-0.53,-2.23,-9.37,-5.44,-1.56,-0.05,1.29,0.86,1.23,0,0,0,0,0.95,-0.86
2025-06-01,-0.1,-0.11,-0.2,-0.21,-0.1,0,0.98,2.79,1.78,0.02,-0.31,-2.04,-3.24,-5,-5.01,-1.8,0.03,2.32,5.96,10.02,3.72,2.8,1.52,0.04,0.58,0.23
2025-06-02,0.43,-0.01,-0.02,-0.2,-0.2,-0.2,-0.02,-0.02,0,0,0.01,0.6,1.51,1.99,1.33,1.99,2.45,3.16,3.91,4.94,5.03,4.42,2.56,1.24,1.45,1.82
2025-06-03,0,0.53,0.31,1.13,1.68,14.36,78.61,99.63,99.81,49.97,19.45,4.44,3.25,2.34,2.55,3.72,7.69,52.88,100,199.49,164.47,158.52,53.09,15.92,47.24,45.47
2025-06-04,2.99,2.29,1.58,1.32,1.52,3.18,6.01,113.57,58.26,2.98,3.12,1.71,0.68,0.01,0.01,0,0.01,0,0,0,-0.02,-0.21,-1.01,-2.07,8.16,5.57
2025-06-05,-2.14,-2.13,-2.41,-2.31,-2.46,-1,-0.02,0.59,1.33,0.75,0.34,1.84,1.33,1.06,-0.01,0.74,0,1.18,2.18,2.2,1.99,1.91,0.91,-0.01,0.24,1.08
2025-06-06,-0.3,-0.3,-0.21,-0.02,0,2.66,5.04,30.08,30,7.7,3.92,2.78,2.32,1.85,1.56,1.3,2.95,4.9,12.62,25.01,13.98,11.97,4.92,4.22,7.04,8.08
2025-06-07,2.11,1.26,0.17,0.01,0,0.32,0.88,0.56,0.55,0.09,0.01,0.01,0,-0.01,0,0,0.29,1.24,0,-0.01,-0.01,-0.1,-0.21,-1,0.26,0.18
2025-06-08,-0.49,-0.84,-0.81,-0.21,-0.11,0,1.92,3.61,1.26,0.98,0.08,0.03,0.3,1,0.97,1.21,1.73,4.24,5.54,12.69,8.28,7.94,6.25,5.15,2.53,2.5
2025-06-09,4.62,3.86,3.51,3.66,7.06,25.35,65.17,207.43,299.9,257.99,224,249.99,249.99,120.27,25,13.71,8.46,9.79,67,20,5.31,4.92,2.31,0.9,78.34,128.84
2025-06-10,0.96,0.01,1.09,1.71,3,11.33,77.69,82.04,83.09,70.46,22.95,24.57,17.86,15.9,24.89,31.73,48.49,106.99,155.19,196.35,225.37,149.58,99.77,86.89,64.08,66.54
2025-06-11,71.84,44.67,22.97,25.47,66.19,140.09,174.23,140.09,140.08,258,179.01,179.01,179.01,140.06,114.69,146,138.11,84.6,101.17,141.35,141.79,177.15,73.17,12.99,120.49,150.09
2025-06-12,49.32,32.06,21.79,9.74,7.28,35.77,98.3,103.55,72.74,40.71,10.04,8,15.01,3.5,2.99,2.22,4.08,7.15,7.02,12.25,7.53,6.75,4.89,3.68,23.6,15.48
2025-06-13,3.9,3.56,2.45,2.07,2.92,5.28,49.98,86.5,76.25,39.62,14.54,18.23,18.69,8,15.37,15.94,26.25,32.71,84.38,103.1,80.03,80.05,38.94,7.08,33.99,37.76
2025-06-14,40.06,25,4.4,2.14,2.18,2.11,3.4,4.78,4.27,0.96,-0.62,-4,-10.01,-18.87,-19.93,-3.29,0,3,1.34,-0.01,-0.01,-0.01,-0.1,-0.21,1.52,-3.93
2025-06-15,-1.02,-1.03,-0.49,-0.21,0,1.81,4.25,5.04,5.14,4.5,0.94,-0.02,-1.19,-5.46,-3.28,-0.52,2.28,5.71,7.99,8,4.53,3.39,1.16,-0.01,1.73,2.01
2025-06-16,-0.21,-0.28,-0.51,-0.78,-0.5,1.09,3.5,21.18,30.63,32.4,24.54,26.78,13.05,5.51,4.99,5.74,6.43,24.35,36.7,29.74,8.91,4.28,2.78,1.75,11.75,20.07
2025-06-17,1.04,0.18,0,0,2.73,4.92,3.96,4.27,5.06,5,4.23,2.37,1.27,0.06,1.02,1.72,4.43,5.71,5.74,5.72,5.15,6.53,10.86,2,3.5,3.53
2025-06-18,-0.01,0,-0.01,0.43,0.77,7.05,51.75,81.17,77.44,72.16,20.51,6.5,3,0.51,0.44,0.71,2.67,3.77,3.73,4.3,3.77,3.03,1.69,0,14.39,16.31
2025-06-19,-0.01,-0.1,-0.28,-0.05,0,2.3,3.09,3.69,4.28,2.68,0.32,-0.13,-1.66,-1.97,-2.22,-1.71,-1.3,0,1.33,1.62,1.65,1.45,1.04,0.35,0.6,0.1
2025-06-20,1.53,1.26,1.74,1.64,2.2,3.6,4.74,4.99,4.95,4.46,2.91,-0.65,-3.29,-4.15,-3.6,-0.54,5.08,6.93,7.84,13.84,17.6,34.99,30.06,8.35,6.1,2.82
2025-06-21,34,12.33,3.4,5.04,0.54,0.88,0.9,0.67,0.67,-0.01,-0.82,-1.62,-5,-10,-4.19,-1.97,0.21,4.51,6.58,5.8,5.45,5.68,7.41,6.3,3.2,-0.49
